13, 51.007230760474435, 28.65281602256593
13, 50.90748493243966, 30.35915910432408
13, 50.58331099132663, 25.66671562948919
13, 50.473974218288504, 25.880008514708962
13, 50.35696468924771, 26.306594285148492
13, 50.23803697120624, 27.79964448168687
13, 50.09417279615608, 29.505987563445004
13, 49.952226810106595, 29.505987563445004
13, 49.806444446055764, 29.079401793005474
13, 49.70094405101898, 30.145866219104306
13, 49.59736184498286, 32.06550218608221
13, 49.46308861493605, 33.77184526784036
13, 49.351833652897255, 35.90477412003803
13, 49.257842391864486, 37.824410087015934
13, 48.962441285761486, 36.7579456609171
13, 48.85310451272336, 34.19843103827989
13, 48.73034041668056, 33.55855238262059
13, 48.61333088763976, 34.411723923499665
13, 48.53010878561729, 34.26835307843653
13, 48.43625937920829, 33.85092996398514
13, 48.35179491344018, 34.26835307843653
13, 48.259822495159355, 35.93804553624206
13, 48.16785007687854, 36.9816033223705
13, 48.04584584854683, 38.23387266572465
13, 47.95387343026601, 38.860007337401726
13, 47.692972080448975, 39.69485356630449
13, 47.619769543449955, 40.32098823798155
13, 45.69984728811083, 28.691197549992324
13, 45.77707564102616, 32.53292959299486
13, 45.87462724470868, 35.69670892252637
13, 45.96811419823776, 37.73056706293947
13, 46.08598905268747, 41.34631486811834
13, 46.16728205575623, 43.154188770707776
13, 46.2810922600525, 43.154188770707776
13, 46.400999439578925, 43.38017300853144
13, 46.52700359433551, 44.28410995982617
13, 46.66723402462913, 45.41403114894456
