-2980.6140416	24.0350990295
-2965.73077067	24.0832614899
-2950.85282807	24.1204929352
-2935.9802521	24.1471691132
-2921.11308124	24.1677742004
-2906.25135421	24.2116546631
-2891.3951099	24.2175922394
-2876.5443874	24.2633152008
-2861.699226	24.3314628601
-2846.85966519	24.4185276031
-2838.38461871	24.181438446
-2832.02574466	24.5402793884
-2823.55659646	24.3014087677
-2817.19750429	24.6714324951
-2808.73428014	24.4427032471
-2802.37498416	24.7279129028
-2793.91770979	24.5955886841
-2787.55822452	24.9393882751
-2779.10692569	24.7473716736
-2772.74726585	25.0838851929
-2764.30196827	24.8895263672
-2757.9421488	25.1600818634
-2749.50287818	25.0175209045
-2743.14291421	25.2509651184
-2734.70969625	25.1339054108
-2728.34960312	25.3303527832
-2719.9224635	25.2477626801
-2713.56225675	25.4536113739
-2705.14122114	25.3757820129
-2698.78091652	25.6038208008
-2690.36601056	25.5380649567
-2684.00562403	25.7664928436
-2675.59687337	25.7517948151
-2669.23642106	26.1127204895
-2660.83385132	26.0350456238
-2654.4733496	26.5698699951
-2646.07698637	26.3992519379
-2639.71645181	26.9488430023
-2631.32632067	26.878452301
-2624.96577002	27.503370285
-2616.58189654	27.3860778809
-2610.22134677	28.2291469574
-2601.8437565	28.0040664673
-2595.48322476	28.8281803131
-2587.11194323	28.6926937103
-2580.75144689	29.5651817322
-2572.3864996	29.4308795929
-2566.02605623	30.3192825317
-2557.66746867	30.0058174133
-2551.30709604	31.0574970245
-2542.95489367	30.9355163574
-2536.59460973	31.7463111877
-2528.248818	31.6224994659
-2521.88864093	32.3472061157
-2513.54928525	32.0671539307
-2507.1892334	32.8270454407
-2498.85633918	32.6482810974
-2492.49643112	33.1643218994
-2484.17002373	32.954120636
-2477.81027821	33.3522796631
-2469.490383	33.0158729553
-2463.13081898	33.4060745239
-2454.81746128	33.1020507812
-2448.45809791	33.3561477661
-2440.15130301	33.0187339783
-2433.79215966	33.3275909424
-2425.49195283	32.9003372192
-2419.13304903	33.1377868652
-2410.83945553	32.8015441895
-2404.48081101	33.0709190369
-2389.83549077	33.0796699524
-2375.19713363	33.1699714661
-2360.56578507	33.3157081604
-2345.94149075	33.4630775452
-2331.32429647	33.5401115417
-2316.71424823	33.4764404297
-2302.11139215	33.2295532227
-2287.51577454	32.8032684326
-2272.92744185	32.2581787109
-2258.34644068	31.7070789337
-2243.77281783	31.2810115814
-2237.41194737	31.527885437
-2229.20662019	31.0977649689
-2222.84625663	31.4800872803
-2214.64789485	31.2252941132
-2208.28806057	31.7301521301
-2200.09668905	31.6423339844
-2193.73740661	32.2227630615
-2185.55305015	32.2444839478
-2179.19434232	32.7616233826
-2164.65891541	33.3619270325
-2150.13117373	33.6430282593
-2135.61116531	33.5723190308
-2121.09893828	33.0000534058
-2106.59454096	32.0823326111
-2092.09802177	30.9261722565
-2085.7367687	30.6349754333
-2077.60942929	29.7195568085
-2071.24891262	29.4400444031
-2063.12881224	28.649810791
-2056.76905635	28.4502906799
-2048.65621949	27.8572063446
-2042.29724892	27.81183815
-2027.8335395	27.4604148865
-2013.37797741	27.4614486694
-1998.93061208	27.7690258026
-1984.49149308	28.0478439331
-1970.06067012	28.439573288
-1963.69949466	28.7784042358
-1955.63819302	28.807849884
-1949.2779526	29.1341609955
-1941.22411175	29.1273174286
-1934.8648323	29.4368839264
-1926.81847639	29.3997535706
-1920.46018401	29.6922130585
-1906.06405813	29.9112167358
-1891.67650515	30.0892677307
-1877.2975757	30.2374420166
-1862.92732051	30.3089103699
-1856.56672146	30.4167842865
-1848.56579046	30.2755050659
-1842.20631142	30.3049716949
-1834.21303652	30.1002559662
-1827.85470477	30.0396308899
-1813.51195276	29.5920715332
-1799.17810676	28.9301147461
-1784.85321826	28.0940208435
-1778.49196786	27.7043838501
-1770.53733885	27.055639267
-1764.17734715	26.6070690155
-1756.23052022	25.8640880585
-1749.87181548	25.3839797974
-1735.57542481	24.0957221985
-1721.28822721	22.8125267029
-1707.01027486	21.6066455841
-1700.64907456	21.3184299469
-1692.74162002	20.5329704285
-1686.38182274	20.3468513489
-1678.48231508	19.658870697
-1672.12395001	19.5647888184
-1657.87550897	18.9934673309
-1643.63655237	18.6508712769
-1629.40713301	18.5589084625
-1623.04671666	18.874540329
-1615.1873038	18.7513542175
-1608.82844025	19.1542625427
-1594.61983709	19.753578186
-1580.42096041	20.6959495544
-1566.23186355	21.9703922272
-1559.87131951	22.4980506897
-1552.0525999	23.517873764
-1545.69373291	23.96352005
-1531.52606386	25.5179271698
-1517.36836606	27.0110549927
-1503.22069333	28.2961921692
-1496.86053051	27.9775524139
-1489.08309953	29.2579402924
-1482.72474158	28.6838760376
-1468.59911709	29.0433864594
-1454.48371119	29.0882053375
-1448.12255156	28.1639404297
-1440.37857812	28.8921642303
-1434.01932255	27.9397106171
-1419.92645279	27.5750389099
-1405.84399679	27.2789955139
-1391.77200911	26.9371147156
-1385.41216548	26.2737007141
-1377.71054442	26.598941803
-1371.35273883	25.9968509674
-1357.30392263	25.6817131042
