16, 50.15599775273543, 33.40326102560637
16, 49.5936779990241, 31.675992965807552
16, 49.175615907485174, 35.33814614720659
16, 49.05790501981448, 32.55676477424721
16, 48.95490799310262, 29.775383401287826
16, 48.84013987762369, 28.630108718304555
16, 48.75185671187067, 28.630108718304555
16, 48.656216615638236, 28.630108718304555
16, 45.63268645353455, 36.90253059302067
16, 47.19834604077801, 31.21954551824851
16, 47.573122318619866, 37.57877075840784
16, 48.25602451514605, 37.03295405151139
16, 48.39689786781002, 42.322232687962
16, 45.06791621672979, 66.80922185243057
16, 44.63251365383924, 64.56607639877184
16, 44.54509692306585, 62.88371730852779
16, 44.42573946374064, 60.827500642673954
16, 44.334960551014426, 61.01442943047884
16, 44.24081945633539, 60.64057185486905
16, 43.86929835054847, 61.38828700608863
16, 43.77347616489302, 62.13600215730821
16, 43.65411870556781, 62.13600215730821
