2.7456718097005903, 44.4, 27.921047920334075
2.8612211214586463, 44.4, 28.428225443153806
3.435926908886869, 44.4, 30.96411305725239
3.8601145138934143, 44.4, 29.273521314519996
3.9832657540566054, 44.4, 29.611639663066484
4.112498536943904, 44.4, 29.273521314519996
4.733590667949145, 44.4, 27.555594312242505
4.845683446040952, 44.4, 27.782215189284386
5.112668062950527, 44.4, 25.062764664781866
5.948268772362175, 44.4, 29.82180308266129
6.074627904029302, 44.4, 33.221116238289426
6.1541118739489455, 44.4, 35.260704131666316
6.457781400052204, 44.4, 39.113259041378214
6.551531723547169, 44.4, 40.019742549545725
6.675852804703536, 44.4, 40.92622605771324
6.895327047669542, 44.4, 43.333978707608
6.992885128868778, 44.4, 41.36162167442019
7.094244174270582, 44.4, 38.5439687698662
