18, 49.425213279894145, 33.60829681860601
18, 49.27280684697206, 35.41115023657724
18, 49.13499251932976, 38.476001047128335
18, 45.355501061286574, 26.48697288074291
18, 46.400450319163504, 29.904415706534422
18, 47.097871203945616, 34.89913983653739
18, 48.84969828352128, 26.663466099864195
18, 48.68012568752433, 26.490478830388895
18, 48.51833165097679, 27.182427908290094
18, 48.38298471655721, 21.819822554555827
18, 47.357689731860255, 24.36782639150637
18, 47.478712567940036, 22.32370608058865
