2.5718594048973342, 45.1, 27.32472996816705, 0.40365845567889524
3.2059368010491203, 45.1, 26.53252559117749, 0.8512286201150419
3.661902569068382, 45.1, 28.116934345156608, 1.1730691426632698
3.9397567089551204, 45.1, 26.53252559117749, 1.3691863041476915
4.16061512783945, 45.1, 26.53252559117749, 1.5250714507736232
4.45271819797679, 45.1, 28.116934345156608, 1.731237713761401
4.687825547111721, 45.1, 28.909138722146167, 1.89717234404045
5.022675408000867, 45.1, 31.285751853114846, 2.1334964784700023
5.264907222261101, 45.1, 32.077956230104405, 2.3044487207585234
6.1340919675478185, 45.1, 39.20779562301044, 2.9178203093508057
6.376323781808051, 45.1, 41.58440875397912, 3.088745671974965
6.704049177571897, 45.1, 42.37661313096868, 3.3199865279356295
6.974778852333333, 45.1, 44.75322626193736, 3.511001336306044
7.259757457345373, 45.1, 48.714248146885154, 3.7120589093606386
7.4806158762297015, 45.1, 54.259678785812014, 3.867870626729518
9.817440437328422, 45.1, 33.662364984083524, 5.515959653567134
10.430144438104305, 45.1, 36.83118249204176, 5.947903623644141
10.729371973366945, 45.1, 36.83118249204176, 6.158822272552223
11.342075974142828, 45.1, 39.20779562301044, 6.590636521583088
15.39589663043908, 45.1, 30.493547476125286, 9.444950766662869
16.015725096340265, 45.1, 36.83118249204176, 9.88089305304322
