3.314801024222169, 46.5, 35.23540813094331, 0.9050388522748724
3.5790365495811907, 46.5, 34.44130948610058, 1.0869189344443733
3.8789795783671073, 46.5, 30.470816261886682, 1.2933736928261061
4.664544653758793, 46.5, 25.706224392829995, 1.8340645309554062
4.864506672949403, 46.5, 27.29442168251552, 1.971688213200965
5.214440206532974, 46.5, 25.706224392829995, 2.2125219199225175
5.835750766160944, 46.5, 25.706224392829995, 2.640097107051937
6.099986291519965, 46.5, 28.8826189722011, 2.8219274270921137
6.407070820991261, 46.5, 30.470816261886682, 3.033233783200778
6.728438351833314, 46.5, 29.67671761704389, 3.2543560436061454
6.999815377877714, 46.5, 29.67671761704389, 3.4410710456588074
7.37117341351742, 46.5, 29.67671761704389, 3.6965592000580783
7.9782009717746325, 46.5, 30.470816261886682, 4.114139375673739
8.242436497133655, 46.5, 33.64721084125779, 4.295890925232556
8.542379525919571, 46.5, 35.23540813094331, 4.502188875167532
8.935162063615412, 46.5, 33.64721084125779, 4.7723162421537335
9.435067111591941, 46.5, 33.64721084125779, 5.1160717208435855
16.00524774214059, 46.5, 33.64721084125779, 9.627917025908332
15.71958771472543, 46.5, 30.470816261886682, 9.432041741681394
13.984203048178342, 46.5, 36.823605420628894, 8.241454480524636
13.812807031729248, 46.5, 39.20590135515721, 8.123808883674265
13.44859049677492, 46.5, 40.79409864484279, 7.873780201408992
