15.414265406796591, 46.5, 28.41721017239169
14.007876788344898, 46.5, 33.909414065158956
12.33355166335459, 46.5, 43.90529824072874
12.196246162394171, 46.5, 44.50403059787337
12.005095366939468, 46.5, 46.300227669307276
11.892020248501476, 46.5, 46.59959384787959
11.714330776670344, 46.5, 51.090086526464376
11.428950715850648, 46.5, 48.99452327645815
9.143217964568368, 46.5, 40.01353791928858
9.256293083006362, 46.5, 44.50403059787337
9.660132791713478, 46.5, 48.3957909193135
9.773207910151472, 46.5, 48.99452327645815
10.168970824684445, 46.5, 54.98184684790451
10.524349768346708, 46.5, 51.090086526464376
10.634732622059987, 46.5, 51.38945270503669
10.731654152149694, 46.5, 51.38945270503669
